Age,Annual Income,Spending Score,Cluster
70,119274,90,3
53,163211,93,2
38,137828,89,1
39,111840,53,1
65,108533,68,2
74,154639,85,2
56,169964,31,2
54,145794,6,0
36,169357,55,1
67,78794,88,3
84,155911,79,2
65,55399,34,0
65,106033,41,2
48,195116,45,1
45,80735,99,3
27,71437,54,3
80,61366,37,0
79,91217,31,0
55,115332,84,3
65,145847,25,2
52,187953,91,1
64,172407,23,2
25,100086,92,3
86,54559,39,0
22,33519,15,0
53,167819,39,1
76,175690,64,2
58,73212,7,0
41,96488,28,0
26,166096,91,1
42,68066,8,0
40,81257,89,3
71,25160,23,0
20,59873,35,0
43,107152,87,3
65,20120,74,3
79,92383,3,0
82,146389,51,2
30,154230,7,1
71,93723,78,3
84,107977,62,2
69,191054,66,2
87,85566,73,2
82,185192,51,2
85,93530,88,3
34,28450,71,3
60,172578,37,2
33,148714,40,1
52,36208,66,3
80,84579,100,3
20,100101,17,1
46,57180,100,3
47,58375,2,0
68,37683,67,3
31,195224,68,1
70,70959,28,0
57,174937,19,2
58,194216,46,2
43,29270,32,0
65,89226,94,3
30,184110,20,1
57,128123,39,2
48,40442,62,3
66,100407,95,3
40,38706,14,0
59,39005,49,0
47,74801,73,3
39,36278,31,0
55,131788,41,2
67,164995,85,2
20,98234,92,3
85,160982,9,2
85,119504,93,2
51,158503,19,1
59,199676,8,2
60,47386,96,3
79,180954,81,2
38,87684,94,3
42,154658,100,1
70,81008,61,3
31,146365,46,1
54,191253,97,2
34,147026,28,1
53,104716,97,3
45,79135,21,0
58,59007,93,3
61,195654,100,2
64,66799,82,3
53,85875,72,3
32,172748,58,1
25,132829,82,1
57,140911,93,3
77,78315,62,3
90,187367,41,2
67,165651,32,2
27,85295,48,1
49,132875,36,1
63,31680,68,3
88,186807,18,2
77,45871,50,0
90,187945,74,2
46,109729,11,0
77,105023,6,0
52,22527,12,0
74,33209,19,0
65,36221,16,0
82,48697,20,0
38,129292,4,0
45,197134,52,1
53,129559,75,3
63,170941,40,2
23,159204,43,1
88,46895,80,3
38,96039,95,3
19,153512,87,1
44,177603,9,1
35,178655,67,1
42,62496,47,0
24,64625,14,0
44,179671,73,1
63,78319,7,0
40,116167,44,1
88,34483,20,0
47,119421,15,0
52,83755,88,3
68,189856,22,2
58,23591,92,3
20,154725,63,1
67,141615,5,0
59,47845,89,3
72,167612,42,2
26,116906,79,1
48,101258,46,0
87,66213,47,0
54,97881,47,0
26,176076,96,1
67,180936,17,2
66,67514,12,0
57,134247,32,2
35,73477,10,0
78,158739,87,2
60,198933,77,2
55,21537,79,3
86,189299,51,2
48,187198,10,1
58,36248,93,3
77,71727,64,3
53,94067,63,3
87,20187,83,3
25,92673,13,0
56,107991,30,0
36,140866,20,1
83,99989,97,3
22,68329,44,0
90,155270,74,2
33,136266,98,1
50,122109,39,1
47,101410,46,0
87,77060,47,2
63,63597,7,0
29,21407,24,0
37,24791,9,0
64,49075,56,3
27,173237,54,1
56,46616,49,0
72,42354,61,3
88,110765,16,2
20,193745,17,1
63,78884,43,0
35,194788,37,1
90,48145,72,3
31,33778,50,3
22,63057,85,3
42,148464,41,1
57,190498,73,2
84,166929,28,2
56,102458,20,0
57,55838,40,0
88,44462,93,3
19,30993,61,3
81,173762,95,2
79,30243,41,0
57,154298,3,0
20,72538,77,3
88,173138,14,2
44,195418,40,1
34,175894,2,1
47,34825,77,3
71,89787,100,3
79,104922,37,2
47,25457,25,0
27,105637,6,0
82,153983,30,2
36,136022,69,1
43,195150,51,1
73,89281,94,3
35,44922,60,3
29,147005,4,1
45,84455,22,0
87,150851,38,2
63,61998,88,3
58,66284,53,3
72,76374,22,0
51,88406,32,0
61,124697,80,3
47,172421,91,1
54,154482,3,0
72,45895,71,3
24,155661,68,1
21,43190,97,3
41,99386,14,0
90,113981,47,2
54,34276,44,0
87,161150,73,2
85,150936,49,2
61,31233,13,0
21,187388,73,1
30,41900,1,0
71,95092,54,2
29,181045,63,1
84,87419,28,0
30,113226,60,1
80,155393,96,2
25,51705,90,3
45,169528,42,1
59,44251,40,0
78,158932,76,2
71,69372,39,0
76,25186,68,3
75,140039,82,2
58,20714,50,0
77,21604,74,3
37,84753,49,3
27,179831,93,1
24,192806,22,1
75,128643,57,2
30,86652,31,0
58,85671,67,3
57,73239,33,0
56,115156,84,3
80,51327,52,0
46,33313,64,3
40,149271,26,1
60,83676,31,0
55,130356,61,2
25,94962,75,3
34,67036,79,3
87,176680,15,2
61,159144,43,2
20,188245,58,1
48,111012,28,0
36,78278,8,0
68,98937,67,3
55,72801,34,0
69,129814,79,2
59,169703,7,2
72,25376,62,3
40,56282,71,3
65,69138,6,0
84,57479,17,0
57,95322,6,0
73,106390,82,3
35,42915,90,3
18,46598,8,0
26,25330,72,3
30,57144,77,3
65,150128,6,2
55,181310,98,2
42,24298,42,0
82,199463,67,2
88,112907,52,2
65,152011,52,2
55,138464,84,3
90,27088,31,0
21,101922,90,3
56,31327,29,0
36,68489,79,3
45,30019,99,3
40,44702,30,0
77,101343,35,2
26,72413,65,3
20,115043,35,1
31,123980,77,1
22,136306,37,1
64,142912,86,2
32,188342,68,1
76,112609,22,2
78,44736,75,3
65,157945,24,2
73,71027,61,3
80,113586,19,2
20,101228,46,1
63,140996,71,2
55,122318,42,2
32,93154,88,3
73,48756,18,0
39,108403,41,1
49,22733,37,0
34,131651,26,1
43,172488,61,1
37,191902,30,1
59,78527,54,3
51,188234,76,1
62,99466,48,0
19,137515,38,1
73,119707,88,2
56,161969,91,2
38,88096,72,3
50,185533,38,1
55,108406,47,0
46,184626,40,1
30,90786,2,0
37,165873,24,1
73,74056,80,3
90,196490,69,2
51,171789,59,1
76,162063,34,2
51,67130,98,3
63,72996,94,3
40,133243,50,1
59,60580,96,3
27,157050,43,1
39,169522,32,1
88,128249,43,2
34,197512,2,1
27,181893,76,1
30,166298,44,1
69,22270,28,0
41,33012,41,0
74,127925,29,2
68,188506,67,2
62,41931,62,3
66,121642,57,2
59,108465,5,0
25,123306,90,1
72,84009,85,3
45,123536,59,1
38,135018,61,1
18,169613,32,1
67,171395,67,2
45,74657,56,3
26,187335,51,1
69,40235,5,0
81,102195,100,3
52,194182,5,1
42,84037,13,0
19,87039,72,3
30,80497,91,3
54,110815,46,0
72,116996,89,2
76,104579,52,2
37,108900,86,3
77,44603,89,3
79,114438,15,0
42,121418,91,3
21,197562,62,1
31,130122,64,1
58,168885,98,2
40,195697,7,1
76,138594,67,2
88,89353,48,2
66,115964,13,0
61,26188,47,0
85,84834,74,2
31,193892,80,1
41,68252,27,0
28,91111,80,3
86,97715,41,2
87,104174,27,2
24,166679,53,1
79,138358,57,2
75,131791,6,0
27,135845,100,1
47,63396,40,0
83,94475,6,0
40,160174,61,1
65,78719,26,0
48,30230,95,3
49,183389,5,1
35,142321,19,1
67,52405,56,3
75,69452,87,3
88,149274,97,2
84,183199,64,2
72,100401,57,2
87,81512,60,2
80,101606,56,2
75,96502,79,3
24,52226,100,3
34,37606,54,3
35,147168,40,1
60,43430,48,0
33,137342,5,1
72,65910,96,3
46,181422,25,1
27,150048,42,1
90,140904,2,2
63,79645,8,0
35,169217,31,1
34,100796,59,1
36,63796,85,3
55,43512,31,0
20,60608,78,3
47,41908,83,3
48,79273,2,0
29,86274,18,0
55,170765,29,1
38,111999,41,1
22,28267,24,0
48,124520,100,3
67,133622,99,3
20,190079,69,1
58,170976,81,2
66,123549,63,2
34,141535,26,1
43,157778,92,1
88,35620,40,0
50,46779,80,3
90,116803,5,2
81,150414,53,2
70,40257,88,3
79,133721,96,2
18,166915,8,1
36,188799,76,1
77,102960,62,2
24,53024,34,0
42,125843,76,1
45,128343,67,1
58,195704,2,2
75,136713,72,2
80,59193,72,3
65,168065,87,2
53,122575,27,0
85,76173,72,3
84,68903,59,2
37,72559,6,0
83,165856,34,2
62,177376,26,2
35,52971,48,3
19,25760,27,0
26,69684,63,3
18,185385,58,1
60,28141,54,3
29,28138,66,3
68,72540,94,3
57,119095,77,3
27,177327,42,1
61,103172,99,3
37,96049,41,1
71,181775,29,2
66,174922,17,2
76,36135,90,3
25,144176,73,1
25,44694,66,3
57,174914,97,2
64,67336,55,3
43,53801,28,0
86,22427,100,3
65,24332,42,0
75,22854,89,3
22,115267,95,3
53,74485,73,3
40,40943,85,3
40,115904,70,1
40,121546,86,3
37,79170,48,0
47,52356,84,3
39,112443,91,3
89,106778,82,2
65,140750,5,0
61,75873,100,3
77,195464,84,2
82,111969,18,2
58,114761,30,0
75,25391,90,3
87,155424,69,2
44,193220,82,1
36,76962,58,3
38,21691,98,3
18,77987,62,3
44,49875,58,3
88,24544,52,0
27,146733,97,1
73,46969,40,0
36,146912,3,1
23,94413,31,1
68,53171,86,3
43,115420,97,3
34,97721,72,3
25,76899,79,3
26,195474,56,1
31,55882,57,3
86,181510,34,2
83,67748,67,3
30,170498,32,1
52,76593,69,3
36,168372,54,1
27,112333,95,3
66,66815,43,0
74,145869,96,2
57,90997,9,0
81,149308,2,2
19,20665,84,3
60,144669,73,2
37,122727,82,3
36,156133,93,1
29,141016,72,1
88,169954,13,2
52,103478,48,0
62,115403,39,2
54,27823,93,3
33,88166,57,3
49,23870,28,0
22,146916,97,1
78,82568,33,0
84,109189,65,2
24,122950,95,1
34,71024,45,0
25,30800,86,3
25,178263,23,1
38,71355,28,0
58,96858,99,3
69,31583,76,3
58,85417,33,0
80,36382,13,0
70,155036,89,2
63,44187,88,3
57,61214,49,0
82,28822,22,0
63,146572,11,2
71,77299,31,0
49,162578,69,1
78,99061,69,2
70,33125,2,0
64,130454,81,2
70,38838,88,3
56,193135,89,2
76,126600,90,2
31,112865,37,1
18,191717,98,1
37,66183,27,0
70,177214,78,2
53,40719,80,3
62,98652,39,0
39,66489,24,0
24,53595,86,3
68,157600,42,2
56,152510,34,2
37,98179,34,0
23,48691,42,0
67,104660,65,2
26,103132,29,1
27,86660,86,3
84,47315,2,0
22,164186,62,1
76,163866,69,2
72,88192,28,0
80,142162,40,2
66,52559,60,3
50,59229,86,3
56,43579,53,3
63,85955,6,0
61,96689,84,3
38,94122,13,0
74,194973,68,2
73,151489,22,2
70,21489,90,3
46,53928,4,0
62,154052,63,2
34,24915,29,0
89,46567,70,3
51,48921,46,0
41,146856,80,1
22,28533,14,0
26,180792,99,1
59,145259,53,2
51,128059,92,3
81,67441,22,0
65,145382,42,2
89,112930,54,2
73,115538,68,2
84,143317,16,2
38,80735,34,0
69,65820,16,0
71,95197,52,2
33,61117,44,0
87,180196,91,2
35,107070,46,1
77,80776,37,0
61,109035,22,0
83,198260,72,2
31,140719,12,1
80,122325,67,2
18,104344,78,1
59,40447,39,0
56,195061,9,1
51,39509,98,3
29,78359,55,3
82,42674,26,0
82,196490,55,2
52,44311,28,0
59,96509,22,0
63,197925,61,2
20,198708,51,1
44,140571,85,1
39,154955,31,1
18,103441,8,1
66,28755,25,0
46,51682,36,0
77,36205,27,0
28,171538,45,1
31,44402,55,3
54,62491,53,3
30,157697,65,1
35,180493,1,1
33,164924,27,1
42,56137,14,0
57,152732,25,2
21,48346,85,3
78,160311,98,2
44,43793,43,0
20,196891,13,1
39,192682,9,1
80,35819,32,0
44,70861,68,3
38,192036,6,1
30,128716,45,1
22,78766,70,3
43,81096,2,0
83,120232,45,2
28,126718,91,1
23,190834,25,1
18,140533,95,1
35,45123,32,0
50,99417,56,3
35,173518,52,1
25,151435,48,1
77,134921,16,2
81,54962,97,3
40,103258,95,3
78,143070,89,2
30,83528,39,0
87,67262,42,0
51,176867,67,1
44,186976,83,1
87,158955,45,2
54,42374,13,0
50,92473,93,3
69,65355,52,0
78,136747,42,2
72,63461,12,0
66,146613,80,2
30,48407,47,0
71,81226,17,0
33,58426,3,0
28,86963,32,0
50,142564,75,1
33,165816,35,1
56,53901,70,3
65,63789,46,0
38,163198,85,1
43,197495,28,1
26,163200,37,1
68,33045,72,3
32,113834,8,0
50,86177,49,0
86,118610,89,2
45,193139,66,1
74,132574,44,2
34,187645,5,1
80,34909,19,0
88,67912,16,0
72,45422,10,0
26,43155,3,0
41,195298,84,1
23,198501,75,1
80,68586,19,0
50,95550,79,3
80,57542,25,0
72,62265,23,0
49,175933,99,1
81,88010,55,2
46,87779,3,0
49,167829,74,1
25,114738,56,1
58,92302,42,0
19,50038,61,3
57,38753,10,0
43,52798,11,0
72,69280,19,0
58,20569,93,3
71,127887,42,2
40,80771,49,3
41,24867,70,3
77,20640,1,0
67,40257,5,0
76,130742,98,2
46,168733,49,1
55,55320,99,3
65,198168,21,2
58,171761,73,2
49,133699,76,1
39,142360,72,1
63,89475,31,0
49,64433,7,0
20,34218,15,0
49,198020,8,1
45,166216,15,1
76,120392,92,2
80,186706,17,2
51,139645,76,1
87,125321,61,2
36,37348,23,0
67,136814,81,2
85,82460,73,2
74,184770,41,2
34,61927,62,3
55,168943,77,2
90,111565,31,2
33,93341,69,3
47,126384,50,1
51,47929,88,3
38,176637,1,1
55,101651,64,3
51,79044,37,0
59,184638,44,2
78,171877,69,2
33,84870,37,0
82,142236,39,2
81,142022,57,2
86,179146,64,2
81,142534,5,2
57,172067,52,2
22,148702,88,1
21,48755,1,0
27,49628,34,0
57,74412,43,0
24,37580,11,0
51,78805,52,3
54,38371,88,3
53,87833,21,0
61,110393,19,0
19,22196,7,0
83,102653,19,0
58,160345,2,0
25,131403,90,1
62,92749,57,3
85,186893,38,2
84,175519,66,2
77,98950,42,2
30,112523,49,1
70,83345,2,0
90,155390,28,2
20,179651,92,1
61,90126,18,0
44,26692,38,0
36,197605,12,1
62,60154,5,0
48,123679,62,1
77,40325,42,0
73,94329,25,0
33,68732,95,3
74,97577,89,3
24,25859,70,3
62,105851,78,3
54,58879,4,0
41,107073,89,3
69,124272,58,2
23,115765,50,1
39,159920,25,1
25,127693,23,1
26,132253,50,1
88,24729,36,0
63,36684,38,0
83,73720,61,2
88,193108,5,2
71,129823,89,2
25,130257,52,1
71,67869,80,3
85,189790,2,2
45,161803,49,1
42,142806,83,1
36,198114,27,1
43,171896,11,1
24,102840,90,3
87,158547,6,2
51,86270,33,0
40,35829,57,3
24,186220,96,1
66,61762,16,0
87,119458,31,2
78,44375,65,3
76,172241,78,2
21,109917,56,1
82,26996,70,3
26,182496,23,1
35,90403,6,0
26,72172,58,3
32,55997,12,0
42,80599,9,0
46,167866,60,1
65,116387,76,2
33,42852,83,3
52,86183,28,0
36,119056,16,1
65,166468,34,2
66,40407,32,0
21,137613,16,1
25,158057,50,1
39,121937,3,0
24,191964,78,1
37,69055,17,0
50,109003,8,0
49,20950,43,0
46,196912,66,1
69,147484,13,2
20,142252,54,1
52,187484,77,1
69,167391,14,2
76,47697,95,3
46,111863,71,3
52,119979,69,3
82,73923,54,2
39,192864,72,1
85,77230,58,2
87,44567,52,0
25,107649,33,1
38,81497,30,0
43,66084,39,0
42,193283,27,1
72,40024,29,0
83,183757,23,2
22,141504,87,1
78,175827,47,2
67,36780,90,3
19,97392,96,3
88,83172,4,0
78,127032,26,2
70,138209,52,2
31,169833,64,1
47,60566,50,3
46,57921,13,0
29,95902,48,1
86,27805,38,0
33,134787,87,1
90,116739,95,2
31,151734,48,1
64,71303,10,0
49,133807,81,3
55,65138,86,3
70,39872,80,3
40,55683,45,0
59,91755,19,0
34,70308,72,3
50,190520,100,1
71,62310,30,0
29,143655,20,1
80,64179,84,3
22,54367,50,3
74,139703,43,2
45,34407,15,0
72,32961,84,3
90,160384,36,2
74,126218,22,2
76,188453,78,2
39,163658,46,1
53,53401,70,3
78,166886,33,2
66,52111,50,0
43,133558,9,0
47,194737,47,1
36,198750,73,1
19,60951,58,3
18,139159,99,1
76,171575,57,2
63,192515,65,2
22,49275,94,3
55,124527,1,0
29,170677,77,1
20,100083,67,1
42,64990,51,3
31,92321,31,0
60,133173,5,0
77,23479,54,3
78,107716,78,2
22,86652,99,3
67,20528,10,0
89,93674,77,2
82,108841,35,2
35,118638,8,0
23,59047,58,3
80,165398,32,2
18,48749,98,3
71,85428,24,0
19,80297,31,1
55,105182,100,3
46,85350,14,0
65,29560,66,3
56,38463,66,3
56,153349,56,2
27,123590,94,3
20,154930,67,1
25,88456,69,3
68,30508,8,0
36,49865,43,0
66,114005,24,0
51,155091,32,1
24,154789,51,1
80,42121,9,0
43,118010,70,1
28,197764,55,1
89,163378,58,2
67,66416,21,0
30,174098,78,1
43,122301,94,3
22,92967,56,1
39,160671,52,1
47,76966,30,0
48,96645,62,3
42,187982,78,1
55,67770,65,3
19,23856,20,0
51,74908,53,3
31,132310,88,1
50,32038,40,0
40,94705,46,1
49,95287,97,3
87,38099,11,0
57,161068,70,2
90,180501,15,2
29,87675,11,0
28,54789,77,3
31,105542,88,3
35,127690,90,3
38,100427,7,0
55,96998,78,3
76,128670,49,2
40,130891,70,1
43,119031,54,1
41,60680,55,3
45,94366,48,0
38,135977,74,1
75,83781,78,3
20,167964,65,1
48,60448,67,3
85,133629,85,2
76,76679,83,3
67,130042,94,2
20,94026,34,1
81,45892,32,0
38,113761,35,1
44,134246,23,1
76,77474,20,0
38,168245,33,1
90,165801,31,2
43,161936,91,1
82,123955,83,2
69,177878,21,2
31,21213,90,3
88,57524,40,0
90,189256,95,2
60,65498,17,0
34,50700,34,0
56,163433,50,2
82,158693,44,2
20,102798,80,1
24,65051,88,3
89,24139,74,3
43,36862,79,3
82,39181,92,3
65,197672,67,2
86,47206,40,0
28,33756,43,0
18,88927,66,1
74,151349,51,2
80,158243,78,2
56,42768,42,0
78,179113,88,2
86,21100,58,3
43,119123,73,3
77,94358,7,0
88,22598,24,0
43,153717,25,1
90,106460,91,2
26,160202,36,1
41,70404,66,3
82,99152,26,0
85,65886,15,0
55,116364,80,3
20,132300,25,1
44,149338,49,1
30,102106,96,3
57,111248,65,3
63,191959,31,2
49,149229,85,1
50,43035,31,0
48,145317,15,1
42,31239,79,3
32,197333,94,1
52,69018,68,3
62,132420,55,2
88,149132,11,2
47,193757,57,1
26,119241,8,1
20,138728,4,1
65,84619,15,0
86,105049,68,2
62,59380,83,3
26,41416,90,3
52,95642,8,0
20,153038,71,1
63,93723,39,0
55,166331,63,2
56,73465,73,3
64,153199,12,2
54,109172,70,3
88,61184,26,0
77,143877,97,2
57,123949,97,3
71,43729,96,3
78,120242,79,2
79,82521,59,2
55,168432,92,2
78,29070,62,3
19,75130,16,0
31,52340,76,3
62,32101,13,0
46,162228,38,1
72,92166,46,2
48,103225,81,3
74,178436,65,2
37,119632,4,0
25,178211,22,1
70,46636,19,0
22,47238,69,3
46,89360,96,3
39,96120,95,3
48,32997,43,0
51,40468,45,0
69,107663,86,3
44,153141,22,1
30,89531,76,3
37,68731,79,3
30,62592,59,3
67,24382,9,0
89,131863,33,2
82,46786,7,0
18,149854,49,1
21,95043,24,1
86,179880,13,2
34,141795,5,1
59,137056,72,2
54,56645,58,3
22,92797,26,1
90,93866,98,3
41,104855,25,0
33,150276,28,1
53,135707,71,1
26,86034,93,3
25,194441,1,1
72,189870,65,2
66,154494,53,2
74,111436,95,3
18,39220,18,0
27,177392,85,1
41,21619,16,0
35,52980,2,0
22,51835,57,3
25,102573,39,1
26,165801,44,1
82,49914,11,0
33,186365,22,1
32,66150,97,3
49,198769,35,1
25,109788,61,1
90,144268,5,2
18,48713,18,0
66,48934,75,3
19,178711,34,1
51,94577,11,0
86,20340,99,3
63,24398,8,0
46,141301,33,1
30,109683,39,1
56,123909,25,0
55,51990,55,3
72,59430,3,0
69,134102,89,2
31,53199,41,0
41,140671,82,1
44,99908,69,3
34,50360,74,3
19,57643,59,3
76,69427,4,0
58,41166,26,0
77,31599,27,0
23,172773,48,1
54,176930,18,1
32,176274,65,1
71,56116,35,0
72,27198,83,3
67,83307,77,3
39,146606,51,1
37,132228,44,1
18,74791,21,0
24,97054,38,1
33,149641,52,1
40,40617,74,3
31,74763,18,0
90,20657,69,3
83,83420,57,2
72,82130,28,0
47,51485,56,3
25,22656,89,3
61,104358,16,0
83,161796,34,2
56,26745,44,0
81,32300,9,0
20,158153,72,1
58,74115,87,3
56,25326,15,0
55,26665,23,0
74,162233,3,2
25,129278,34,1
78,195015,66,2
87,121569,27,2
54,153357,87,2
61,21374,93,3
90,66371,56,2
34,57582,1,0
18,194833,78,1
49,131854,23,1
43,137208,68,1
85,114164,73,2
48,166258,60,1
54,124154,72,3
38,172309,100,1
38,159079,60,1
58,74291,88,3
88,96178,30,2
45,139090,15,1
68,89436,46,0
77,159548,43,2
59,81291,67,3
87,193440,25,2
90,28635,52,0
44,59950,66,3
71,149160,57,2
58,110119,100,3
53,166293,13,1
48,22098,78,3
85,25299,54,0
66,168609,82,2
34,87878,44,1
40,60384,18,0
79,137462,59,2
37,116042,81,3
45,134032,52,1
58,162358,48,2
83,128193,47,2
59,39651,32,0
69,56035,92,3
89,190947,35,2
42,156923,70,1
46,30563,53,3
33,175841,49,1
78,117996,98,2
18,50860,12,0
71,35924,38,0
40,24892,5,0
86,41207,43,0
71,94607,21,0
67,86057,19,0
60,33009,24,0
24,72393,39,0
29,27245,9,0
63,105500,6,0
32,88088,8,0
57,43282,72,3
74,179662,66,2
66,143822,42,2
42,175725,93,1
20,150406,89,1
86,25461,74,3
18,119353,43,1
74,175794,55,2
73,160673,75,2
73,139557,97,2
52,166826,84,1
50,172485,4,1
43,77880,36,0
74,185405,15,2
57,36853,22,0
23,49505,18,0
30,91247,64,3
49,88989,56,3
85,149964,36,2
70,21156,96,3
81,185643,68,2
18,156848,97,1
75,167903,46,2
34,87004,2,0
20,43050,46,0
51,48679,60,3
53,54914,59,3
34,23791,35,0
42,78521,26,0
83,141749,48,2
86,55576,89,3
60,52977,83,3
18,195268,50,1
86,189696,24,2
31,83289,87,3
31,127617,84,1
55,162448,69,2
27,129547,90,1
48,66768,10,0
77,186689,63,2
54,150666,44,1
32,195627,92,1
33,183335,81,1
63,72643,18,0
64,116559,52,2
82,113571,25,2
65,153127,82,2
23,20440,7,0
57,145358,64,2
22,163928,67,1
79,118178,80,2
21,44091,4,0
23,92812,25,1
42,106055,46,1
64,54109,51,0
47,156912,41,1
57,21587,44,0
36,80895,43,0
18,32229,13,0
33,184914,22,1
51,134065,72,1
46,133960,92,3
56,55858,78,3
46,136709,99,3
60,103584,48,0
70,149537,28,2
87,122314,19,2
79,70806,18,0
31,32772,13,0
49,59379,64,3
45,182047,37,1
82,86933,24,0
51,21537,94,3
87,176651,34,2
34,39520,18,0
31,160906,57,1
59,151713,48,2
29,132794,22,1
63,138303,95,2
41,95088,14,0
18,178391,55,1
37,113238,57,1
33,69808,73,3
53,145722,7,0
21,24858,97,3
38,162017,3,1
30,24763,64,3
26,21980,20,0
78,180343,68,2
86,65245,51,2
71,96995,43,2
89,53256,26,0
79,118627,67,2
50,189319,21,1
56,161194,70,2
40,102885,98,3
52,61478,44,0
89,83211,77,2
63,117285,49,2
51,107936,78,3
85,162633,27,2
81,46094,30,0
54,195789,89,2
67,154760,23,2
40,105180,42,1
89,188731,44,2
45,71915,4,0
35,163282,6,1
71,53584,99,3
20,187892,35,1
50,81659,98,3
53,145305,30,1
35,128105,71,1
27,135332,48,1
52,125015,87,3
49,132025,74,1
39,193494,93,1
34,178696,42,1
44,110165,38,1
41,97401,76,3
74,69402,76,3
27,191357,32,1
38,66301,79,3
79,187309,28,2
72,148241,17,2
44,88325,92,3
76,92725,24,0
66,84938,100,3
40,122575,23,1
44,152748,59,1
60,126402,42,2
20,69005,24,0
69,104776,67,2
89,109857,95,2
56,80280,3,0
32,148074,55,1
52,51962,31,0
75,72718,78,3
55,177682,59,2
68,161983,13,2
29,189038,32,1
62,132196,19,0
48,78328,42,0
73,126802,54,2
81,125898,68,2
33,84827,32,0
41,191294,22,1
39,51699,44,0
19,188166,61,1
87,54814,3,0
25,189088,2,1
37,52341,94,3
19,171248,83,1
33,188213,2,1
76,184984,61,2
69,101724,57,2
78,71315,70,3
65,27619,90,3
22,39952,27,0
30,173649,84,1
30,145609,100,1
61,56954,10,0
39,44414,37,0
46,151967,77,1
40,119391,52,1
20,63538,95,3
20,185959,81,1
30,143821,28,1
54,55227,42,0
83,171984,12,2
77,73593,70,3
81,145879,67,2
69,26176,20,0
74,161955,68,2
80,59468,80,3
24,107822,75,1
44,29845,85,3
61,102347,18,0
78,20636,70,3
41,72794,20,0
78,51337,37,0
57,187591,39,2
65,95174,33,0
23,126395,41,1
21,118294,41,1
23,190424,22,1
80,121544,4,0
82,95494,42,2
33,82489,81,3
51,144661,76,1
64,115786,67,2
28,130340,31,1
78,23986,61,3
45,39075,95,3
62,192998,48,2
31,103679,75,3
88,75205,90,3
79,149211,45,2
33,151595,37,1
31,131450,27,1
44,82764,57,3
72,162686,50,2
71,137288,99,2
38,70077,90,3
82,65488,100,3
64,92381,27,0
59,66393,67,3
76,38350,78,3
67,149771,79,2
64,110205,70,3
19,26340,64,3
26,135889,64,1
26,58169,3,0
19,97108,69,1
40,83669,20,0
64,184579,1,2
50,79562,74,3
18,100552,22,1
45,64275,69,3
24,145032,57,1
83,153805,64,2
73,180108,26,2
26,83982,43,1
45,23687,47,0
58,28201,16,0
50,131459,72,1
25,143211,42,1
68,35411,100,3
32,130089,14,1
55,26362,57,3
88,109585,72,2
29,59606,92,3
75,108925,89,3
80,148579,60,2
19,195538,26,1
30,186311,49,1
64,175722,51,2
68,126172,34,2
38,117283,8,0
47,21096,33,0
52,57426,13,0
52,92501,67,3
34,40518,7,0
80,130502,59,2
81,63270,58,3
27,88144,44,1
48,53515,90,3
80,154964,55,2
45,172951,63,1
72,73163,28,0
77,129897,72,2
21,156400,16,1
54,114679,65,3
63,62851,2,0
29,143537,44,1
78,74180,49,0
64,100690,72,3
89,83403,56,2
71,137882,69,2
81,51944,6,0
70,94129,75,3
27,167073,19,1
31,170231,82,1
59,30976,24,0
65,158076,63,2
33,104541,90,3
78,44641,11,0
65,150066,40,2
31,152714,82,1
25,149469,14,1
51,88621,76,3
19,55852,23,0
32,26897,46,0
68,41137,44,0
90,65492,73,3
34,199606,5,1
37,78162,18,0
88,197548,86,2
35,105464,37,1
48,49246,27,0
71,127857,13,0
76,92571,25,0
67,193412,82,2
26,192232,44,1
36,137958,15,1
79,44373,59,3
32,45567,77,3
75,65531,8,0
88,39515,40,0
67,22069,56,3
67,92694,60,3
32,57907,64,3
78,100469,8,0
22,115770,32,1
48,135138,98,3
58,166450,64,2
56,152206,2,0
21,106259,30,1
45,64456,46,0
55,156118,39,1
65,92525,99,3
88,62516,14,0
85,151934,58,2
51,92832,10,0
85,86652,56,2
39,32462,80,3
89,74210,95,3
20,124964,5,1
83,98291,53,2
24,62251,24,0
22,49440,30,0
31,123135,66,1
18,177342,54,1
64,45954,58,3
88,124084,19,2
28,194294,46,1
58,71369,23,0
48,108646,10,0
43,61399,33,0
58,77616,90,3
53,65947,50,0
24,124630,81,1
37,21138,44,0
24,192429,99,1
33,104257,11,0
71,49784,25,0
42,118531,14,0
66,129877,79,2
50,79332,23,0
77,80532,82,3
76,77448,50,0
21,169045,13,1
45,155540,54,1
63,163981,90,2
68,83575,31,0
40,118587,83,3
89,136260,62,2
77,78573,93,3
56,24124,20,0
53,195540,9,1
69,100322,24,0
47,166264,100,1
90,196837,77,2
22,187430,72,1
89,55835,98,3
31,177469,83,1
72,89226,37,0
76,30365,71,3
87,113460,26,2
26,124363,86,1
67,68037,7,0
71,193522,23,2
75,105096,75,2
67,85848,29,0
29,96381,9,0
41,57456,71,3
56,33478,43,0
35,174642,64,1
73,98327,55,2
57,57482,3,0
43,179367,59,1
55,52871,27,0
89,153170,23,2
69,144679,2,0
28,48260,36,0
54,29562,1,0
36,92073,79,3
25,74635,42,0
36,57179,47,0
41,178795,33,1
59,156237,34,2
54,114360,57,3
79,42693,11,0
42,51762,64,3
65,172452,51,2
